incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC000531,Sexual Assault,Central,springfield,az,349 Maple Dr,40.945427,-97.131481,2020-01-26 17:47:08,OFF0108,Mary,Scott,2868.0,SUS00343,Chris,Young,22,Female,White,VIC00039,Patricia,Johnson,18,Female,9259483480,Unknown/Not Specified,Low,Open,Case Dismissed,0,6727.52,False,Incident at 349 Maple Dr. Officer responded at scene.
INC002685,Arson,Central,lakewood,tx,2165 Park Rd,47.065243,-88.892191,2022-11-08 21:06:58,OFF0065,Patricia,Thompson,9431.0,SUS00314,Linda,Hall,57,Female,Black,VIC00032,Michelle,Young,59,Unknown,7273459459,Firearm,Medium,Unknown,Arrest Made,0,14948.62,True,Incident at 2165 Park Rd. Officer responded at scene.
INC000527,Sexual Assault,North,oakdale,ga,5207 River Rd,31.482141,-116.280528,2024-09-12 00:00:00,OFF0116,Karen,Wilson,1591.0,SUS00094,Nancy,Johnson,24,Male,Unknown,VIC00106,Nancy,Martin,49,Unknown,9203098925,Hands/Feet,High,Closed,No Arrest,2,25797.84,True,Incident at 5207 River Rd. Officer responded at scene.
INC002394,Drunk Driving,North,centerville,ny,6051 Maple Dr,40.37958816563467,-102.889354,,OFF0060,Jennifer,Green,8180.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00204,Barbara,Jones,49,Male,3311507701,Knife,High,Under Investigation,No Arrest,0,49665.1,True,Incident at 6051 Maple Dr. Officer responded at scene.
INC003962,Homicide,Southeast,oakdale,nc,5641 River Rd,26.082207,-91.941329,,OFF0050,Michael,Davis,2667.0,SUS00128,David,Walker,39,Female,Unknown,VIC00781,Michael,White,32,Male,9448467596,Blunt Object,Critical,Open,Warning Issued,1,30983.34,False,Incident at 5641 River Rd. Officer responded at scene.
INC000888,Kidnapping,Northwest,lakewood,fl,5868 Cedar Lane,34.733729,-89.4352688740032,,OFF0048,CHARLES,Jackson,8057.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00370,Sarah,Wilson,49,Male,7724194289,Unarmed,Medium,Closed,Pending,4,8046.58,True,Incident at 5868 Cedar Lane. Officer responded at scene.
INC000439,Drug Offense,Midtown,maplewood,pa,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,OFF0015,William,Jackson,7691.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00131,Thomas,Jones,68,Female,2301913879,Knife,Critical,Under Investigation,Arrest Made,5,49510.26,Unknown,Incident at 1875 Main St. Officer responded at scene.
INC002346,Assault,Midtown,riverside,az,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00097,Anthony,Lee,21,Unknown,,Unknown/Not Specified,Medium,Pending,Case Dismissed,2,5498.74,True,Incident at 6633 Elm Blvd. Officer responded at scene.
INC003014,Theft/Larceny,North,fairview,ny,7366 River Rd,26.572662,-103.697433,2024-06-15 00:00:00,OFF0115,Thomas,Garcia,6558.0,SUS00690,Emily,Miller,34,Other,Unknown,VIC00457,Daniel,Flores,49,Unknown,7142327500,Firearm,Low,Resolved,Arrest Made,0,31443.55,False,No additional notes
INC001740,Robbery,Southwest,lakewood,il,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876.0,SUS00519,Charles,Jackson,46,Female,Hispanic,VIC00493,William,Harris,15,Male,3429775613,Unknown/Not Specified,High,Closed,Arrest Made,4,24772.04,False,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,Southwest,hillcrest,oh,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390.0,SUS00303,Joseph,Walker,27,Female,Asian,VIC00147,Robert,Brown,41,Female,2775716907,Firearm,Critical,Closed,No Arrest,2,41712.02,True,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offense,North,fairview,il,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00735,Anthony,Walker,32,Male,3977918191,Hands/Feet,Medium,Closed,Arrest Made,1,3026.01,False,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,Assault,North,maplewood,fl,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932.0,SUS00722,Charles,Johnson,44,Unknown,Asian,VIC00595,Richard,Young,13,Female,,Unknown/Not Specified,Medium,Closed,Arrest Made,0,0.0,False,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,North,fairview,fl,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703.0,SUS00142,Karen,Young,23,Female,Black,VIC00379,Linda,Taylor,32,Male,4456494353,Unknown/Not Specified,Medium,Under Investigation,Case Dismissed,2,20394.14,True,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,Kidnapping,South,springfield,oh,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601.0,SUS00251,Barbara,Harris,38,Male,Black,VIC00214,Karen,Taylor,36,Unknown,8389804015,Blunt Object,Low,Pending,No Arrest,4,26843.19,False,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assault,Northeast,maplewood,ga,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163.0,SUS00566,Karen,Brown,50,Male,Black,VIC00553,Sarah,Brown,56,Male,5019438143,Unarmed,Low,Under Investigation,Warning Issued,1,38981.98,True,Incident at 3550 Main St. Officer responded at scene.
INC002994,Theft/Larceny,Northwest,centerville,il,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317.0,SUS00285,Matthew,Martin,59,Other,Other,VIC00522,Joseph,Johnson,66,Unknown,6221323522,Unknown/Not Specified,High,Unknown,Warning Issued,0,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,Trespassing,Northwest,maplewood,nc,9246 Park Rd,36.48903869424645,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932.0,SUS00231,Michelle,Torres,66,Female,Unknown,VIC00939,Michael,Flores,49,Male,2332133396,Unarmed,High,Open,Arrest Made,1,47839.91,False,No additional notes
INC001105,Theft/Larceny,West,centerville,oh,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00236,James,Smith,49,Female,3904447271,Unknown/Not Specified,Low,Closed,Pending,0,9542.22,False,No additional notes
INC001276,Cyber Crime,West,hillcrest,tx,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804.0,SUS00581,Susan,Brown,41,Unknown,Hispanic,VIC00565,Michael,Hall,73,Male,6845933586,Knife,Low,Pending,Arrest Made,3,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,Drunk Driving,South,maplewood,nc,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793.0,SUS00012,James,Harris,42,Unknown,Hispanic,VIC00287,David,Williams,40,Unknown,,Hands/Feet,High,Under Investigation,Warning Issued,3,36625.89,True,Incident at 5280 River Rd. Officer responded at scene.
INC001518,Vandalism,Central,hillcrest,oh,2220 Sunset Blvd,26.396224,83.6101,2022-07-02 00:00:00,OFF0020,William,Lee,8841.0,SUS00406,Linda,Thomas,54,Female,Hispanic,VIC00906,Mary,Davis,49,Female,3772864714,Firearm,Medium,Closed,Pending,0,26289.995000000003,True,Incident at 2220 Sunset Blvd. Officer responded at scene.
INC004690,Cyber Crime,South,oakdale,az,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630.0,SUS00218,Mark,Jones,48,Unknown,Other,VIC00058,Ashley,Walker,49,Female,6601572674,Firearm,High,Open,No Arrest,3,27569.82,Unknown,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,Breaking & Entering,Southwest,springfield,tx,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790.0,SUS00371,Richard,Garcia,73,Unknown,Unknown,VIC00860,James,Young,37,Male,5731845245,Hands/Feet,High,Open,Arrest Made,5,26506.97,Unknown,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,Kidnapping,Midtown,oakdale,tx,7351 Oak Ave,29.787316,-89.0162476451078,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359.0,SUS00480,Mary,Jones,55,Male,Black,VIC00595,Sarah,Walker,31,Male,8147782055,Firearm,Medium,Unknown,Arrest Made,2,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,Arson,North,maplewood,pa,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985.0,SUS00760,David,Taylor,46,Male,Unknown,VIC00374,Joseph,Jones,10,Female,,Knife,Medium,Open,Warning Issued,0,0.0,False,No additional notes
INC004430,Assault,Southwest,maplewood,pa,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526.0,SUS00653,Jessica,Scott,53,Unknown,Unknown,VIC00256,Donna,Thomas,32,Female,7789988999,Unknown/Not Specified,Medium,Closed,No Arrest,4,23477.59,True,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arson,Central,centerville,nc,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831.0,SUS00497,James,Thomas,26,Male,Asian,VIC00539,Carol,Lee,73,Female,7746021705,Blunt Object,Critical,Unknown,Warning Issued,3,25237.67,True,No additional notes
INC001507,Kidnapping,East,maplewood,fl,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,Unknown,SUS00624,Matthew,Miller,26,Unknown,Black,VIC00945,Barbara,Miller,49,Other,5386274323,Blunt Object,Low,Open,Case Dismissed,3,31448.97,False,No additional notes
INC003563,Theft/Larceny,South,springfield,pa,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088.0,SUS00200,Charles,Moore,46,Female,Black,VIC00351,James,Flores,55,Male,3571561364,Firearm,High,Unknown,Pending,0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.
INC000485,Theft/Larceny,Southwest,fairview,ga,2737 River Rd,35.429191,-114.838555,2022-04-11 00:00:00,OFF0001,Anthony,Green,8040.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00041,Richard,Miller,75,Unknown,5657497611,Hands/Feet,High,Unknown,No Arrest,2,28683.83,True,Incident at 2737 River Rd. Officer responded at scene.
INC000645,Burglary,Northwest,fairview,oh,8760 Sunset Blvd,46.114455,-99.23943,,OFF0109,MARK,Garcia,4918.0,SUS00694,David,Young,68,Unknown,Unknown,VIC00863,Jennifer,Jackson,45,Male,,Firearm,Critical,Open,No Arrest,1,0.0,True,Incident at 8760 Sunset Blvd. Officer responded at scene.
INC000287,Cyber Crime,Midtown,riverside,tx,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861.0,SUS00616,Chris,Moore,46,Female,Other,VIC00845,Linda,Martin,10,Unknown,,Firearm,Medium,Open,No Arrest,3,17211.16,True,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,Fraud,Northwest,centerville,ga,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209.0,SUS00124,Susan,Hall,27,Female,Black,VIC00468,Michelle,Walker,49,Male,7534932839,Firearm,Medium,Under Investigation,Arrest Made,4,15968.03,Unknown,No additional notes
INC003380,Drug Offense,South,riverside,az,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494.0,SUS00314,James,Jackson,47,Unknown,Other,VIC00321,Matthew,White,37,Male,5508009175,Firearm,Critical,Open,Warning Issued,3,43602.71,False,No additional notes
INC004214,Arson,Northeast,riverside,az,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638.0,SUS00028,Donna,Nguyen,61,Male,Asian,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Blunt Object,Critical,Open,Pending,4,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Robbery,Midtown,springfield,oh,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077.0,SUS00309,John,Wilson,47,Unknown,Other,VIC00245,Ashley,Jones,63,Female,5232586026,Unknown/Not Specified,Medium,Closed,Warning Issued,3,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.
INC000606,Assault & Battery,East,riverside,oh,4640 Washington Ave,36.05119,-87.0444134042857,2018-11-18 13:15:00,OFF0037,William,Hall,1943.0,SUS00142,Anthony,Moore,36,Male,White,VIC00674,David,Moore,85,Male,,Knife,Critical,Pending,Warning Issued,3,31554.87,False,Incident at 4640 Washington Ave. Officer responded at scene.
INC002286,Trespassing,West,lakewood,il,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992.0,SUS00461,Chris,Martin,44,Unknown,Black,VIC00579,Matthew,Davis,74,Male,7633484073,Firearm,High,Under Investigation,Warning Issued,5,23059.41,False,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault,South,lakewood,oh,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350.0,SUS00461,Sarah,Taylor,38,Female,White,VIC00090,Nancy,Williams,47,Female,5309632891,Blunt Object,High,Open,Case Dismissed,1,29185.86,Unknown,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,centerville,fl,4365 Main St,36.58518340044988,-88.54306817251909,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169.0,SUS00065,Daniel,Scott,27,Female,Black,VIC00291,Barbara,Walker,50,Female,5086457273,Unarmed,Medium,Unknown,No Arrest,2,9379.36,False,Incident at 4365 Main St. Officer responded at scene.
INC004408,Robbery,North,hillcrest,ga,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387.0,SUS00417,Charles,Wilson,22,Female,Hispanic,VIC00909,Jennifer,Green,61,Female,9518542345,Hands/Feet,Medium,Under Investigation,Warning Issued,0,17530.72,False,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbery,North,fairview,fl,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659.0,SUS00713,Linda,Hill,22,Unknown,Unknown,VIC00845,Richard,Johnson,49,Unknown,,Knife,High,Pending,Warning Issued,2,45861.57,False,Incident at 382 Lincoln St. Officer responded at scene.
INC001349,Domestic Violence,Southwest,maplewood,tx,4336 River Rd,47.441424,-74.724534,,OFF0088,Nancy,Jones,9264.0,SUS00200,Anthony,Lee,39,Male,Hispanic,VIC00378,Michelle,White,43,Unknown,3037727439,Hands/Feet,Medium,Pending,No Arrest,2,23459.37,True,Incident at 4336 River Rd. Officer responded at scene.
INC002068,Graffiti,Northeast,maplewood,ny,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575.0,SUS00594,James,Johnson,66,Female,Unknown,VIC00010,David,Miller,33,Female,9575876822,Unknown/Not Specified,Medium,Closed,Pending,5,20209.81,False,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,Fraud,Central,lakewood,az,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281.0,SUS00624,Jennifer,Wilson,46,Female,White,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,Low,Open,Arrest Made,3,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC004903,Fraud,North,centerville,fl,2223 Maple Dr,39.257005,-87.305942,,OFF0011,Michael,Jones,1311.0,SUS00542,Mary,Smith,35,Female,Hispanic,VIC00386,Joseph,Martin,58,Female,9337717003,Knife,Low,Unknown,Arrest Made,3,23849.59,True,Incident at 2223 Maple Dr. Officer responded at scene.
INC002325,Domestic Violence,Midtown,maplewood,pa,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342.0,SUS00722,Robert,Allen,51,Male,Unknown,VIC00351,Mary,Garcia,30,Male,9689242190,Unarmed,Medium,Closed,No Arrest,5,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Drug Offense,North,springfield,ca,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00363,Mark,Harris,32,Female,,Firearm,High,Pending,Arrest Made,2,13485.64,False,No additional notes
INC002805,Fraud,Northeast,centerville,tx,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839.0,SUS00502,Mark,Lee,33,Male,Unknown,VIC00987,Linda,Moore,33,Male,4898226586,Blunt Object,Medium,Open,No Arrest,1,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,Homicide,Northwest,centerville,ca,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00130,Patricia,Allen,49,Unknown,3208136162,Firearm,Critical,Under Investigation,Pending,3,1876.51,Unknown,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,Arson,Central,riverside,az,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393.0,SUS00535,Susan,Williams,31,Male,Hispanic,VIC00533,Matthew,Brown,47,Male,,Firearm,Medium,Open,No Arrest,1,47783.51,False,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,Arson,West,maplewood,nc,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986.0,SUS00252,Nancy,Scott,20,Male,Asian,VIC00516,Joseph,Williams,49,Male,4913222390,Firearm,Critical,Closed,Case Dismissed,0,22336.11,True,No additional notes
INC004491,Fraud,West,oakdale,ga,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432.0,SUS00118,Karen,Lee,42,Female,Hispanic,VIC00168,Daniel,Torres,40,Unknown,5745466648,Firearm,Medium,Pending,Arrest Made,5,18573.08,False,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,South,lakewood,ga,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177.0,SUS00489,Linda,Brown,46,Other,White,VIC00534,Ashley,Scott,81,Male,6025124652,Hands/Feet,Low,Open,No Arrest,4,22116.2,True,Incident at 9654 Main St. Officer responded at scene.
INC002471,Assault & Battery,Southeast,hillcrest,oh,7739 Main St,28.802854,-100.642381,2022-12-04 00:00:00,OFF0048,Barbara,Wright,5263.0,SUS00195,James,Hall,42,Male,Other,VIC00853,Patricia,Green,65,Unknown,5509948079,Unknown/Not Specified,Low,Closed,Warning Issued,3,27341.25,True,Incident at 7739 Main St. Officer responded at scene.
INC003007,Kidnapping,West,fairview,pa,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146.0,SUS00414,Mark,Lee,46,Female,Unknown,VIC00471,Susan,Taylor,11,Female,6032608163,Hands/Feet,Low,Under Investigation,Arrest Made,0,15227.54,False,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,East,riverside,az,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168.0,SUS00696,Michael,Wright,25,Female,Asian,VIC00829,John,Young,13,Unknown,8841984334,Knife,Medium,Under Investigation,Arrest Made,2,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,Arson,South,centerville,ca,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,  Emily  ,Young,2979.0,SUS00119,Patricia,Williams,34,Female,Other,VIC00261,Chris,Williams,23,Unknown,7163461988,Unknown/Not Specified,Medium,Under Investigation,Pending,1,36572.72,True,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglary,North,springfield,tx,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233.0,SUS00653,Nancy,Anderson,29,Female,Hispanic,VIC00583,Daniel,Harris,59,Female,5341734520,Unknown/Not Specified,Low,Closed,Case Dismissed,0,11268.3,False,No additional notes
INC002610,Arson,South,centerville,nc,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,  David  ,Hill,Unknown,SUS00602,Daniel,Hill,72,Male,White,VIC00090,Robert,Anderson,69,Male,8273559704,Firearm,Critical,Closed,No Arrest,5,8159.25,False,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offense,South,fairview,nc,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842.0,SUS00109,Jessica,Thomas,66,Female,White,VIC00840,Mary,White,21,Unknown,9759832006,Unknown/Not Specified,Low,Closed,Warning Issued,5,2689.23,True,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,South,lakewood,az,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00976,Joseph,Thomas,49,Unknown,2412147924,Unarmed,Medium,Open,Arrest Made,5,40823.52,True,Incident at 1122 Cedar Lane. Officer responded at scene.
